trade_id,direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,commission,spread_cost,slippage_cost,gross_profit,net_profit,profit_pips,exit_reason,holding_bars,confidence,prediction_class,session,atr_at_entry
4faabf25,BUY,2025-07-14 00:00:00+00:00,2025-07-14 00:15:00+00:00,2025-07-14 00:30:00+00:00,1.16723,1.16603,1.16603,1.16962,10.0,70.0,10.0,3.7543,-1200.0,-1213.7543,-12.0,sl,1,0.7266656160354614,2,asian,0.0007974270221739417
988f8008,SELL,2025-07-21 10:00:00+00:00,2025-07-21 10:15:00+00:00,2025-07-21 11:30:00+00:00,1.16403,1.16478,1.16478,1.16252,10.0,70.0,10.0,3.7723,-750.0,-763.7723,-7.5,sl,5,0.7539125084877014,0,london,0.000502441672119127
b853a0d4,BUY,2025-07-28 01:15:00+00:00,2025-07-28 01:30:00+00:00,2025-07-28 08:00:00+00:00,1.17552,1.17446,1.17446,1.17765,10.0,70.0,10.0,5.0479,-1060.0,-1075.0479,-10.6,sl,26,0.6083906292915344,2,asian,0.0007088038017768557
53e2840f,SELL,2025-08-04 02:45:00+00:00,2025-08-04 03:00:00+00:00,2025-08-04 04:00:00+00:00,1.15858,1.15538,1.15838,1.15538,10.0,70.0,10.0,8.0914,3200.0,3181.9086,32.0,tp,4,0.7211968898773193,0,asian,0.0010679589700119286
a5b594fb,BUY,2025-08-04 04:15:00+00:00,2025-08-04 04:30:00+00:00,2025-08-04 15:30:00+00:00,1.15553,1.15867,1.15396,1.15867,10.0,70.0,10.0,5.7909,3140.0,3124.2091,31.4,tp,44,0.7614777088165283,2,asian,0.0010463041172901304
915cbd58,SELL,2025-08-04 16:00:00+00:00,2025-08-04 16:15:00+00:00,2025-08-05 08:15:00+00:00,1.15853,1.15524,1.16018,1.15524,10.0,70.0,10.0,4.0003,3290.0,3275.9997,32.9,tp,64,0.7978198528289795,0,newyork,0.0010977346541485241
47cdcb9f,SELL,2025-08-04 16:15:00+00:00,2025-08-04 16:30:00+00:00,2025-08-05 08:30:00+00:00,1.1584,1.15507,1.1582,1.15507,10.0,70.0,10.0,7.0464,3330.0,3312.9536,33.3,tp,64,0.7273679971694946,0,newyork,0.0011100393217093514
680c4f24,SELL,2025-08-04 16:30:00+00:00,2025-08-04 16:45:00+00:00,2025-08-05 09:00:00+00:00,1.15755,1.15424,1.1592,1.15424,10.0,70.0,10.0,11.4411,3310.0,3288.5589,33.1,tp,65,0.686373233795166,0,newyork,0.001102893655872966
6eddba80,SELL,2025-08-05 10:15:00+00:00,2025-08-05 10:30:00+00:00,2025-08-05 10:45:00+00:00,1.15577,1.15372,1.1568,1.15372,10.0,70.0,10.0,9.1634,2050.0,2030.8366,20.5,tp,1,0.6544904112815857,0,london,0.0006845798375181254
8881e08d,SELL,2025-08-05 12:45:00+00:00,2025-08-05 13:00:00+00:00,2025-08-05 16:15:00+00:00,1.15402,1.1552,1.1552,1.15165,10.0,70.0,10.0,7.0186,-1180.0,-1197.0186,-11.8,sl,13,0.7794790863990784,0,overlap,0.0007885942195054382
6aa594ec,SELL,2025-08-05 13:00:00+00:00,2025-08-05 13:15:00+00:00,2025-08-05 16:30:00+00:00,1.15405,1.15524,1.15524,1.15168,10.0,70.0,10.0,1.6332,-1190.0,-1201.6332,-11.9,sl,13,0.8664392828941345,0,overlap,0.0007901232038264769
9cfd3b12,SELL,2025-08-11 01:00:00+00:00,2025-08-11 01:15:00+00:00,2025-08-11 04:45:00+00:00,1.16463,1.16565,1.16565,1.16259,10.0,70.0,10.0,16.2562,-1020.0,-1046.2562,-10.2,sl,14,0.6588477492332458,0,asian,0.0006790590628903931
ed6f8ce2,SELL,2025-08-18 03:15:00+00:00,2025-08-18 03:30:00+00:00,2025-08-18 04:30:00+00:00,1.17079,1.16932,1.17153,1.16932,10.0,70.0,10.0,1.404,1470.0,1458.596,14.7,tp,4,0.8168413043022156,0,asian,0.0004910634448088803
3a161b11,SELL,2025-08-18 07:45:00+00:00,2025-08-18 08:00:00+00:00,2025-08-18 09:45:00+00:00,1.17062,1.16934,1.17126,1.16934,10.0,70.0,10.0,3.8846,1280.0,1266.1154,12.8,tp,7,0.6623298525810242,0,london,0.0004272224433316317
3ec42fdf,SELL,2025-08-18 08:30:00+00:00,2025-08-18 08:45:00+00:00,2025-08-18 10:45:00+00:00,1.17018,1.16998,1.16998,1.16894,10.0,70.0,10.0,2.9003,200.0,187.0997,2.0,sl,8,0.6227800250053406,0,london,0.0004149700102039352
8c3e9991,SELL,2025-08-18 08:45:00+00:00,2025-08-18 09:00:00+00:00,2025-08-18 10:45:00+00:00,1.17036,1.16908,1.17016,1.16908,10.0,70.0,10.0,9.8807,1280.0,1260.1193,12.8,tp,7,0.7611270546913147,0,london,0.00042675786661794163
a1192fda,SELL,2025-08-18 10:00:00+00:00,2025-08-18 10:15:00+00:00,2025-08-18 10:45:00+00:00,1.16991,1.16971,1.16971,1.16839,10.0,70.0,10.0,6.2607,200.0,183.7393,2.0,sl,2,0.8125951290130615,0,london,0.0005070586261865747
3f4eea54,BUY,2025-08-18 11:00:00+00:00,2025-08-18 11:15:00+00:00,2025-08-18 17:45:00+00:00,1.1673,1.16623,1.16623,1.16944,10.0,70.0,10.0,0.7186,-1070.0,-1080.7186,-10.7,sl,26,0.8555631637573242,2,london,0.0007117951224103332
2d5cfce4,BUY,2025-08-18 15:30:00+00:00,2025-08-18 15:45:00+00:00,2025-08-18 17:45:00+00:00,1.16714,1.1661,1.1661,1.16922,10.0,70.0,10.0,5.8028,-1040.0,-1055.8028,-10.4,sl,8,0.6474881172180176,2,overlap,0.0006941518663398356
596f6ab6,BUY,2025-08-25 10:45:00+00:00,2025-08-25 11:00:00+00:00,2025-08-25 13:15:00+00:00,1.16985,1.16894,1.16894,1.17167,10.0,70.0,10.0,6.6407,-910.0,-926.6407,-9.1,sl,9,0.7693109512329102,2,london,0.0006056948073096648
63de68c3,BUY,2025-09-01 04:30:00+00:00,2025-09-01 04:45:00+00:00,2025-09-01 05:15:00+00:00,1.16908,1.17041,1.16928,1.17041,10.0,70.0,10.0,4.0446,1330.0,1315.9554,13.3,tp,2,0.8609451651573181,2,asian,0.0004446899571256958
7295aa6f,SELL,2025-09-01 09:30:00+00:00,2025-09-01 09:45:00+00:00,2025-09-01 14:45:00+00:00,1.17307,1.17138,1.17392,1.17138,10.0,70.0,10.0,1.3394,1690.0,1678.6606,16.9,tp,20,0.7837669849395752,0,london,0.0005640849290005751
f6c010a5,SELL,2025-09-01 11:45:00+00:00,2025-09-01 12:00:00+00:00,2025-09-01 15:00:00+00:00,1.17334,1.17124,1.17314,1.17124,10.0,70.0,10.0,2.8249,2100.0,2087.1751,21.0,tp,12,0.8660505414009094,0,london,0.0007005632561276865
56b79367,BUY,2025-09-01 19:00:00+00:00,2025-09-01 19:15:00+00:00,2025-09-02 02:45:00+00:00,1.17006,1.17171,1.16923,1.17171,10.0,70.0,10.0,3.6895,1650.0,1636.3105,16.5,tp,30,0.6285627484321594,2,newyork,0.0005506755193153326
3785a54a,BUY,2025-09-02 00:00:00+00:00,2025-09-02 00:15:00+00:00,2025-09-02 02:45:00+00:00,1.17065,1.17161,1.17017,1.17161,10.0,70.0,10.0,5.0682,960.0,944.9318,9.6,tp,10,0.6525385975837708,2,asian,0.00032138893684064313
cbc9f04b,BUY,2025-09-02 00:15:00+00:00,2025-09-02 00:30:00+00:00,2025-09-02 02:45:00+00:00,1.1708,1.17174,1.17033,1.17174,10.0,70.0,10.0,3.4403,940.0,926.5597,9.4,tp,9,0.704451322555542,2,asian,0.00031486115563773663
5bb91944,SELL,2025-09-02 04:45:00+00:00,2025-09-02 05:00:00+00:00,2025-09-02 08:15:00+00:00,1.17014,1.16878,1.16994,1.16878,10.0,70.0,10.0,7.2057,1360.0,1342.7943,13.6,tp,13,0.7809523344039917,0,asian,0.00045347666750834495
ed0140ef,BUY,2025-09-02 12:15:00+00:00,2025-09-02 12:30:00+00:00,2025-09-02 15:30:00+00:00,1.16297,1.16139,1.16139,1.16613,10.0,70.0,10.0,2.1502,-1580.0,-1592.1502,-15.8,sl,12,0.7325767278671265,2,london,0.001051846569530706
9c346259,BUY,2025-09-08 07:00:00+00:00,2025-09-08 07:15:00+00:00,2025-09-08 09:00:00+00:00,1.17071,1.17231,1.17091,1.17231,10.0,70.0,10.0,0.0,1600.0,1590.0,16.0,tp,7,0.68974369764328,2,london,0.0005336231777467443
9c91521f,BUY,2025-09-08 09:15:00+00:00,2025-09-08 09:30:00+00:00,2025-09-08 11:00:00+00:00,1.1718,1.17358,1.172,1.17358,10.0,70.0,10.0,2.7818,1780.0,1767.2182,17.8,tp,6,0.7258812785148621,2,london,0.0005938386777225217
fb45729e,BUY,2025-09-08 09:30:00+00:00,2025-09-08 09:45:00+00:00,2025-09-08 11:00:00+00:00,1.17198,1.17388,1.17218,1.17388,10.0,70.0,10.0,9.0467,1900.0,1880.9533,19.0,tp,5,0.80516517162323,2,london,0.0006328502007423359
1f82adc1,SELL,2025-09-08 11:45:00+00:00,2025-09-08 12:00:00+00:00,2025-09-08 15:45:00+00:00,1.17289,1.17397,1.17397,1.17074,10.0,70.0,10.0,12.0224,-1080.0,-1102.0224,-10.8,sl,15,0.6912342309951782,0,london,0.0007179516814773464
7c7cdb82,SELL,2025-09-08 11:00:00+00:00,2025-09-08 11:15:00+00:00,2025-09-08 16:00:00+00:00,1.17381,1.17489,1.17489,1.17166,10.0,70.0,10.0,3.2805,-1080.0,-1093.2805,-10.8,sl,19,0.7120543122291565,0,london,0.0007176328693554067
f4cb0043,SELL,2025-09-15 11:00:00+00:00,2025-09-15 11:15:00+00:00,2025-09-15 11:15:00+00:00,1.17333,1.17413,1.17413,1.17172,10.0,70.0,10.0,6.4745,-800.0,-816.4745,-8.0,sl,0,0.6211310029029846,0,london,0.0005354598690067296
faa6fad0,BUY,2025-09-22 10:45:00+00:00,2025-09-22 11:00:00+00:00,2025-09-22 12:45:00+00:00,1.17493,1.17703,1.17513,1.17703,10.0,70.0,10.0,1.5067,2100.0,2088.4933,21.0,tp,7,0.6025142073631287,2,london,0.0006986126963996808
32fb3055,BUY,2025-09-22 12:15:00+00:00,2025-09-22 12:30:00+00:00,2025-09-22 13:15:00+00:00,1.17653,1.17854,1.17552,1.17854,10.0,70.0,10.0,2.4971,2010.0,1997.5029,20.1,tp,3,0.6703053712844849,2,london,0.0006701571093486121
1f639d53,BUY,2025-09-22 15:15:00+00:00,2025-09-22 15:30:00+00:00,2025-09-22 17:15:00+00:00,1.17758,1.17645,1.17645,1.17984,10.0,70.0,10.0,5.7301,-1130.0,-1145.7301,-11.3,sl,6,0.6751865744590759,2,overlap,0.0007549940926947215
95935583,SELL,2025-09-29 10:15:00+00:00,2025-09-29 10:30:00+00:00,2025-09-29 11:15:00+00:00,1.173,1.17123,1.17388,1.17123,10.0,70.0,10.0,1.4671,1770.0,1758.5329,17.7,tp,3,0.78816819190979,0,london,0.000589594445353594
78a96843,SELL,2025-09-29 10:45:00+00:00,2025-09-29 11:00:00+00:00,2025-09-29 11:15:00+00:00,1.17259,1.17082,1.17348,1.17082,10.0,70.0,10.0,2.0273,1770.0,1757.9727,17.7,tp,1,0.7381654977798462,0,london,0.0005904156186977321
84c7104e,SELL,2025-09-29 10:30:00+00:00,2025-09-29 10:45:00+00:00,2025-09-29 15:00:00+00:00,1.17234,1.17324,1.17324,1.17054,10.0,70.0,10.0,12.1237,-900.0,-922.1237,-9.0,sl,17,0.7666833996772766,0,london,0.0005989091278283411
95fd109b,BUY,2025-10-06 01:00:00+00:00,2025-10-06 01:15:00+00:00,2025-10-06 02:00:00+00:00,1.17186,1.1708,1.1708,1.17398,10.0,70.0,10.0,7.0428,-1060.0,-1077.0428,-10.6,sl,3,0.7157488465309143,2,asian,0.0007057779879998734
d5f0eb00,BUY,2025-10-13 01:15:00+00:00,2025-10-13 01:30:00+00:00,2025-10-13 05:00:00+00:00,1.15971,1.16254,1.15991,1.16254,10.0,70.0,10.0,9.3804,2830.0,2810.6196,28.3,tp,14,0.7485180497169495,2,asian,0.0009426026862177708
3be27b3c,SELL,2025-10-13 09:15:00+00:00,2025-10-13 09:30:00+00:00,2025-10-13 10:00:00+00:00,1.16244,1.16052,1.16224,1.16052,10.0,70.0,10.0,2.0124,1920.0,1907.9876,19.2,tp,2,0.7417930364608765,0,london,0.0006389373907306174
7b265d00,SELL,2025-10-13 09:30:00+00:00,2025-10-13 09:45:00+00:00,2025-10-13 10:00:00+00:00,1.16263,1.16046,1.16243,1.16046,10.0,70.0,10.0,4.1808,2170.0,2155.8192,21.7,tp,1,0.8237267732620239,0,london,0.0007247275771070064
f73998e5,SELL,2025-10-13 05:00:00+00:00,2025-10-13 05:15:00+00:00,2025-10-13 10:45:00+00:00,1.16253,1.1601,1.16233,1.1601,10.0,70.0,10.0,4.6724,2430.0,2415.3276,24.3,tp,22,0.6848606467247009,0,asian,0.0008095068919722618
35ba1d43,SELL,2025-10-13 10:15:00+00:00,2025-10-13 10:30:00+00:00,2025-10-13 11:30:00+00:00,1.16106,1.15862,1.16086,1.15862,10.0,70.0,10.0,6.0866,2440.0,2423.9134,24.4,tp,4,0.9254130125045776,0,london,0.0008146889529533829
71c513b9,SELL,2025-10-13 10:30:00+00:00,2025-10-13 10:45:00+00:00,2025-10-13 14:30:00+00:00,1.16018,1.15773,1.15998,1.15773,10.0,70.0,10.0,7.6273,2450.0,2432.3727,24.5,tp,15,0.6305589079856873,0,london,0.0008150683134567157
5ef4a1a8,SELL,2025-10-13 15:30:00+00:00,2025-10-13 15:45:00+00:00,2025-10-14 07:00:00+00:00,1.15687,1.1582,1.1582,1.15421,10.0,70.0,10.0,5.1702,-1330.0,-1345.1702,-13.3,sl,61,0.6497557163238525,0,overlap,0.0008858491586495629
57be4023,SELL,2025-10-13 16:45:00+00:00,2025-10-13 17:00:00+00:00,2025-10-14 07:15:00+00:00,1.15739,1.15872,1.15872,1.15473,10.0,70.0,10.0,0.7993,-1330.0,-1340.7993,-13.3,sl,57,0.7879464626312256,0,newyork,0.0008880545897216753
22212e79,BUY,2025-10-20 04:30:00+00:00,2025-10-20 04:45:00+00:00,2025-10-20 13:15:00+00:00,1.16602,1.1652,1.1652,1.16766,10.0,70.0,10.0,5.127,-820.0,-835.127,-8.2,sl,34,0.613383948802948,2,asian,0.0005464053188039726
60b885d4,BUY,2025-10-20 04:45:00+00:00,2025-10-20 05:00:00+00:00,2025-10-20 13:15:00+00:00,1.16614,1.16529,1.16529,1.16784,10.0,70.0,10.0,2.9799,-850.0,-862.9799,-8.5,sl,33,0.6600777506828308,2,asian,0.000565233510317973
d18b80c8,SELL,2025-10-27 03:15:00+00:00,2025-10-27 03:30:00+00:00,2025-10-27 05:45:00+00:00,1.16454,1.16286,1.16434,1.16286,10.0,70.0,10.0,0.0,1680.0,1670.0,16.8,tp,9,0.7169410586357117,0,asian,0.0005613253794989569
e221f40d,BUY,2025-10-27 07:30:00+00:00,2025-10-27 07:45:00+00:00,2025-10-27 09:45:00+00:00,1.1626,1.16196,1.16196,1.16388,10.0,70.0,10.0,6.7606,-640.0,-656.7606,-6.4,sl,8,0.7233421802520752,2,london,0.0004252772353575608
46a355f7,BUY,2025-10-27 07:00:00+00:00,2025-10-27 07:15:00+00:00,2025-10-27 11:15:00+00:00,1.16236,1.16365,1.16171,1.16365,10.0,70.0,10.0,2.9073,1290.0,1277.0927,12.9,tp,16,0.8950656652450562,2,london,0.00043073572858037877
cd97ee4c,BUY,2025-10-27 07:15:00+00:00,2025-10-27 07:30:00+00:00,2025-10-27 11:15:00+00:00,1.16237,1.16368,1.16172,1.16368,10.0,70.0,10.0,0.7026,1310.0,1299.2974,13.1,tp,15,0.7011962532997131,2,london,0.0004356831765389192
ed06a0e3,SELL,2025-11-03 09:30:00+00:00,2025-11-03 09:45:00+00:00,2025-11-03 10:15:00+00:00,1.15386,1.15256,1.15366,1.15256,10.0,70.0,10.0,10.5763,1300.0,1279.4237,13.0,tp,2,0.8411591649055481,0,london,0.00043272023759757447
dd74f8cb,SELL,2025-11-03 01:00:00+00:00,2025-11-03 01:15:00+00:00,2025-11-03 10:30:00+00:00,1.15343,1.15158,1.15435,1.15158,10.0,70.0,10.0,10.8325,1850.0,1829.1675,18.5,tp,37,0.704197347164154,0,asian,0.0006159984998986472
723b2bf8,SELL,2025-11-03 09:45:00+00:00,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,1.15382,1.15234,1.15362,1.15234,10.0,70.0,10.0,3.2804,1480.0,1466.7196,14.8,tp,2,0.8105706572532654,0,london,0.0004939545063406058
26b141d8,SELL,2025-11-03 11:45:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 14:30:00+00:00,1.15126,1.15218,1.15218,1.14942,10.0,70.0,10.0,7.0663,-920.0,-937.0663,-9.2,sl,10,0.7378401756286621,0,london,0.0006129319157916428
e8ae78f0,SELL,2025-11-03 11:30:00+00:00,2025-11-03 11:45:00+00:00,2025-11-03 17:45:00+00:00,1.15142,1.1523,1.1523,1.14966,10.0,70.0,10.0,3.5978,-880.0,-893.5978,-8.8,sl,24,0.6253752708435059,0,london,0.0005877728323909874
dd82466a,BUY,2025-11-10 05:30:00+00:00,2025-11-10 05:45:00+00:00,2025-11-10 09:30:00+00:00,1.15541,1.15693,1.15561,1.15693,10.0,70.0,10.0,8.1839,1520.0,1501.8161,15.2,tp,15,0.6676605939865112,2,asian,0.0005062655036051666
fb6205c4,SELL,2025-11-10 10:30:00+00:00,2025-11-10 10:45:00+00:00,2025-11-10 13:00:00+00:00,1.15769,1.15581,1.15749,1.15581,10.0,70.0,10.0,3.7438,1880.0,1866.2562,18.8,tp,9,0.6001614928245544,0,london,0.0006269431998000557
b4bf556a,SELL,2025-11-10 15:15:00+00:00,2025-11-10 15:30:00+00:00,2025-11-10 17:30:00+00:00,1.15728,1.15539,1.15708,1.15539,10.0,70.0,10.0,4.5721,1890.0,1875.4279,18.9,tp,8,0.6840927600860596,0,overlap,0.0006309195420925532
d2c2b2ab,SELL,2025-11-10 16:45:00+00:00,2025-11-10 17:00:00+00:00,2025-11-10 18:45:00+00:00,1.15628,1.15441,1.15722,1.15441,10.0,70.0,10.0,4.6776,1870.0,1855.3224,18.7,tp,7,0.7152606844902039,0,newyork,0.0006241445719959626
96df3037,SELL,2025-11-10 16:30:00+00:00,2025-11-10 16:45:00+00:00,2025-11-10 19:00:00+00:00,1.15609,1.15427,1.157,1.15427,10.0,70.0,10.0,11.6208,1820.0,1798.3792,18.2,tp,9,0.6220694184303284,0,newyork,0.0006083095390725838
3f0a67be,BUY,2025-11-11 09:00:00+00:00,2025-11-11 09:15:00+00:00,2025-11-11 10:15:00+00:00,1.15527,1.15655,1.15463,1.15655,10.0,70.0,10.0,3.544,1280.0,1266.456,12.8,tp,4,0.7535765767097473,2,london,0.0004266907115866366
5b479d90,BUY,2025-11-11 10:45:00+00:00,2025-11-11 11:00:00+00:00,2025-11-11 12:15:00+00:00,1.15557,1.1571,1.15577,1.1571,10.0,70.0,10.0,5.3597,1530.0,1514.6403,15.3,tp,5,0.6771687269210815,2,london,0.0005105074478857688
48e18c0c,BUY,2025-11-11 11:00:00+00:00,2025-11-11 11:15:00+00:00,2025-11-11 12:30:00+00:00,1.15571,1.15737,1.15488,1.15737,10.0,70.0,10.0,6.7391,1660.0,1643.2609,16.6,tp,5,0.8733077049255371,2,london,0.0005526140587510624
b029a5a6,SELL,2025-11-11 13:15:00+00:00,2025-11-11 13:30:00+00:00,2025-11-11 15:00:00+00:00,1.15715,1.15792,1.15792,1.15561,10.0,70.0,10.0,4.2548,-770.0,-784.2548,-7.7,sl,6,0.80146324634552,0,overlap,0.0005143572916395856
8bc70535,SELL,2025-11-11 13:00:00+00:00,2025-11-11 13:15:00+00:00,2025-11-11 15:15:00+00:00,1.15728,1.15806,1.15806,1.15571,10.0,70.0,10.0,1.9351,-780.0,-791.9351,-7.8,sl,8,0.7536499500274658,0,overlap,0.0005231540063810785
710eeafb,SELL,2025-11-11 14:00:00+00:00,2025-11-11 14:15:00+00:00,2025-11-11 15:15:00+00:00,1.15747,1.15824,1.15824,1.15593,10.0,70.0,10.0,1.5009,-770.0,-781.5009,-7.7,sl,4,0.8002452850341797,0,overlap,0.000514439857774091
60159f99,BUY,2025-11-17 05:30:00+00:00,2025-11-17 05:45:00+00:00,2025-11-17 09:15:00+00:00,1.15985,1.1611,1.16005,1.1611,10.0,70.0,10.0,4.1652,1250.0,1235.8348,12.5,tp,14,0.7201638221740723,2,asian,0.00041742565652612087
ab918caf,BUY,2025-11-17 08:00:00+00:00,2025-11-17 08:15:00+00:00,2025-11-17 09:15:00+00:00,1.15995,1.16111,1.16015,1.16111,10.0,70.0,10.0,10.6308,1160.0,1139.3692,11.6,tp,4,0.6662113666534424,2,london,0.000387755026540715
c9793e8e,SELL,2025-11-17 09:45:00+00:00,2025-11-17 10:00:00+00:00,2025-11-17 11:00:00+00:00,1.16113,1.15985,1.16177,1.15985,10.0,70.0,10.0,7.2252,1280.0,1262.7748,12.8,tp,4,0.8026543259620667,0,london,0.0004250907034142778
3a79655f,SELL,2025-11-17 10:00:00+00:00,2025-11-17 10:15:00+00:00,2025-11-17 13:00:00+00:00,1.16094,1.15957,1.16162,1.15957,10.0,70.0,10.0,4.7224,1370.0,1355.2776,13.7,tp,11,0.6540350914001465,0,london,0.0004554413674561164
bcae3def,SELL,2025-11-17 12:15:00+00:00,2025-11-17 12:30:00+00:00,2025-11-17 15:30:00+00:00,1.16052,1.15908,1.16032,1.15908,10.0,70.0,10.0,4.0658,1440.0,1425.9342,14.4,tp,12,0.7837506532669067,0,london,0.00048050911806873177
c1dd5240,SELL,2025-11-17 10:45:00+00:00,2025-11-17 11:00:00+00:00,2025-11-17 16:30:00+00:00,1.16022,1.15873,1.16002,1.15873,10.0,70.0,10.0,2.2007,1490.0,1477.7993,14.9,tp,22,0.6006835699081421,0,london,0.0004956030190601758
22204bfe,SELL,2025-11-17 14:30:00+00:00,2025-11-17 14:45:00+00:00,2025-11-17 16:30:00+00:00,1.16002,1.15848,1.16079,1.15848,10.0,70.0,10.0,8.1522,1540.0,1521.8478,15.4,tp,7,0.7238397002220154,0,overlap,0.000514540952473094
a5f4f9d2,BUY,2025-11-17 20:00:00+00:00,2025-11-17 20:15:00+00:00,2025-11-17 21:45:00+00:00,1.15918,1.15835,1.15835,1.16083,10.0,70.0,10.0,9.3513,-830.0,-849.3513,-8.3,sl,6,0.8430755734443665,2,newyork,0.0005503033894959802
522e3950,BUY,2025-11-17 17:00:00+00:00,2025-11-17 17:15:00+00:00,2025-11-18 06:15:00+00:00,1.1586,1.16029,1.15776,1.16029,10.0,70.0,10.0,3.3149,1690.0,1676.6851,16.9,tp,52,0.6488584280014038,2,newyork,0.0005629197247945405
d8f60b3d,SELL,2025-11-24 10:30:00+00:00,2025-11-24 10:45:00+00:00,2025-11-24 12:00:00+00:00,1.15306,1.15394,1.15394,1.1513,10.0,70.0,10.0,0.8791,-880.0,-890.8791,-8.8,sl,5,0.7086099982261658,0,london,0.0005872648696701697
b551c3b8,BUY,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 03:00:00+00:00,1.15945,1.16096,1.15965,1.16096,10.0,70.0,10.0,4.1299,1510.0,1495.8701,15.1,tp,11,0.7483973503112793,2,asian,0.0005031709295842481
36de993d,SELL,2025-12-01 03:15:00+00:00,2025-12-01 03:30:00+00:00,2025-12-01 04:45:00+00:00,1.16122,1.15938,1.16214,1.15938,10.0,70.0,10.0,10.2283,1840.0,1819.7717,18.4,tp,5,0.7212985754013062,0,asian,0.0006123339333622879
0e886415,BUY,2025-12-01 09:45:00+00:00,2025-12-01 10:00:00+00:00,2025-12-01 12:00:00+00:00,1.16082,1.16257,1.15994,1.16257,10.0,70.0,10.0,0.0,1750.0,1740.0,17.5,tp,8,0.8397284150123596,2,london,0.0005833892929951979
45a1fd27,BUY,2025-12-01 10:30:00+00:00,2025-12-01 10:45:00+00:00,2025-12-01 13:15:00+00:00,1.16123,1.16316,1.16026,1.16316,10.0,70.0,10.0,8.5652,1930.0,1911.4348,19.3,tp,10,0.7508965134620667,2,london,0.0006443135119207192
648859bd,SELL,2025-12-01 19:15:00+00:00,2025-12-01 19:30:00+00:00,2025-12-01 22:30:00+00:00,1.16253,1.16059,1.1635,1.16059,10.0,70.0,10.0,0.0,1940.0,1930.0,19.4,tp,12,0.683259129524231,0,newyork,0.0006462096234482354
bdca351b,SELL,2025-12-01 19:30:00+00:00,2025-12-01 19:45:00+00:00,2025-12-02 00:00:00+00:00,1.16254,1.16054,1.16354,1.16054,10.0,70.0,10.0,4.7298,2000.0,1985.2702,20.0,tp,17,0.622897207736969,0,newyork,0.0006664803646305113
b078e7bd,BUY,2025-12-02 08:15:00+00:00,2025-12-02 08:30:00+00:00,2025-12-02 11:45:00+00:00,1.16071,1.16023,1.16023,1.16167,10.0,70.0,10.0,4.4824,-480.0,-494.4824,-4.8,sl,13,0.6413599848747253,2,london,0.00031987716564696
52f027e8,BUY,2025-12-03 06:00:00+00:00,2025-12-03 06:15:00+00:00,2025-12-03 08:15:00+00:00,1.16382,1.16473,1.16337,1.16473,10.0,70.0,10.0,7.4729,910.0,892.5271,9.1,tp,8,0.7126405239105225,2,asian,0.00030290394588839385
222892b8,SELL,2025-12-03 10:00:00+00:00,2025-12-03 10:15:00+00:00,2025-12-03 12:00:00+00:00,1.16422,1.16487,1.16487,1.16292,10.0,70.0,10.0,0.0,-650.0,-660.0,-6.5,sl,7,0.63320392370224,0,london,0.0004332685179176529
580fe19b,SELL,2025-12-08 10:30:00+00:00,2025-12-08 10:45:00+00:00,2025-12-08 17:00:00+00:00,1.16503,1.16349,1.16483,1.16349,10.0,70.0,10.0,0.0,1540.0,1530.0,15.4,tp,25,0.6096898317337036,0,london,0.0005149781480385654
643f1734,SELL,2025-12-08 11:15:00+00:00,2025-12-08 11:30:00+00:00,2025-12-08 17:00:00+00:00,1.16512,1.16355,1.16492,1.16355,10.0,70.0,10.0,3.302,1570.0,1556.698,15.7,tp,22,0.6724060773849487,0,london,0.0005248713524929692
e05bc91c,SELL,2025-12-08 11:30:00+00:00,2025-12-08 11:45:00+00:00,2025-12-08 17:00:00+00:00,1.16516,1.16357,1.16496,1.16357,10.0,70.0,10.0,5.1107,1590.0,1574.8893,15.9,tp,21,0.6133849024772644,0,london,0.0005316662558863331
9653a6e2,SELL,2025-12-08 17:45:00+00:00,2025-12-08 18:00:00+00:00,2025-12-08 19:45:00+00:00,1.16235,1.16334,1.16334,1.16037,10.0,70.0,10.0,2.3203,-990.0,-1002.3203,-9.9,sl,7,0.7361518740653992,0,newyork,0.0006613933323595453
3b55aea7,SELL,2025-12-08 18:00:00+00:00,2025-12-08 18:15:00+00:00,2025-12-08 19:45:00+00:00,1.16252,1.16356,1.16356,1.16044,10.0,70.0,10.0,4.3374,-1040.0,-1054.3374,-10.4,sl,6,0.6536096334457397,0,newyork,0.0006920080943338502
3cf79312,BUY,2025-12-15 08:15:00+00:00,2025-12-15 08:30:00+00:00,2025-12-15 09:45:00+00:00,1.17363,1.17304,1.17304,1.17481,10.0,70.0,10.0,3.7962,-590.0,-603.7962,-5.9,sl,5,0.6160539388656616,2,london,0.00039384263626349457
51efada3,BUY,2025-12-15 03:00:00+00:00,2025-12-15 03:15:00+00:00,2025-12-15 12:15:00+00:00,1.17323,1.17454,1.17258,1.17454,10.0,70.0,10.0,1.4415,1310.0,1298.5585,13.1,tp,36,0.6483405232429504,2,asian,0.0004366618251324265
